;AdO1-1;AdO1-1;AdO1-1;AdO1-1;AdO1-2;AdO1-2;AdO1-2;AdO1-2;AdO3-2;AdO3-2;AdO3-2;AdO3-2;AdO3-3;AdO3-3;AdO3-3;AdO3-3;AdO3-4;AdO3-4;AdO3-4;AdO3-4;AsO2-1;AsO2-1;AsO2-1;AsO2-1;Bl2-1;Bl2-1;Bl2-1;Bl2-1;Bl2-2;Bl2-2;Bl2-2;Bl2-2;Bl2-4;Bl2-4;Bl2-4;Bl2-4;Bl2-5;Bl2-5;Bl2-5;Bl2-5;Bl2-6;Bl2-6;Bl2-6;Bl2-6
2019-11-11 18:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;0.9846209317643123;0.8;1.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-11 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;1.2307761647053903;1.0;0.0;0.0;0.04106372303884872;0.03333333333333333;1.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-11 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;1.2307761647053903;1.0;0.0;0.0;1.2319116911654615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-11 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;1.2307761647053903;1.0;0.0;0.0;1.2319116911654615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47479872084473307;0.6833333333333333;1.0;10.0;0.0;0.0;0.0;0.0
2019-11-11 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;1.2307761647053903;1.0;0.0;0.0;1.2319116911654615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6948273963581459;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-11 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;1.2307761647053903;1.0;0.0;0.0;1.2319116911654615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6948273963581459;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;1.2307761647053903;1.0;0.0;0.0;1.2319116911654615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6948273963581459;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;1.2307761647053903;1.0;0.0;0.0;1.2319116911654615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6948273963581459;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;1.2307761647053903;1.0;0.0;0.0;1.2319116911654615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6948273963581459;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;1.2307761647053903;1.0;0.0;0.0;1.2319116911654615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6948273963581459;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;1.2307761647053903;1.0;0.0;0.0;1.2319116911654615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6948273963581459;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 05:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.148936170315048;1.0;0.0;0.0;1.2307761647053903;1.0;0.0;0.0;1.2319116911654615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6948273963581459;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 06:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4595744681260192;0.4;0.0;0.0;0.6359010184311183;0.5166666666666667;0.0;0.0;1.2319116911654615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6948273963581459;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 07:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04106372303884872;0.03333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.26635050193728926;0.38333333333333336;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 08:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 09:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 10:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 11:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 12:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 13:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 14:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 15:00:00+00:00;0.0;0.0;0.0;0.0;2.7756425103543676;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3198396792854647;0.35;1.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 16:00:00+00:00;0.0;0.0;0.0;0.0;0.5551285020708735;0.2;0.0;0.0;0.007462732918791133;0.016666666666666666;1.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 17:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6806430591075947;0.75;1.0;2.0;0.0;0.0;0.0;0.0
2019-11-12 18:00:00+00:00;0.0;0.0;0.0;0.0;0.3410560832202623;0.5166666666666667;1.0;15.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.574190745476793;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 19:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.918922442139381;0.8166666666666667;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 20:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39532420764168247;0.5833333333333334;1.0;10.0;0.0;0.0;0.0;0.0
2019-11-12 21:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6776986416714557;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 22:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32797297303410494;0.48333333333333334;1.0;12.0;0.0;0.0;0.0;0.0;0.6776986416714557;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 23:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785647717946999;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6776986416714557;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 00:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785647717946999;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6776986416714557;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 01:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785647717946999;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6776986416714557;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 02:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785647717946999;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6776986416714557;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 03:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785647717946999;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6776986416714557;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 04:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785647717946999;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6776986416714557;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 05:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9138276551013278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785647717946999;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6776986416714557;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 06:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18276553102026555;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6785647717946999;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.621223754865501;0.9166666666666666;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 07:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785647717946999;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 08:00:00+00:00;0.0;0.0;0.0;0.0;0.6601085481682497;1.0;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785647717946999;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 09:00:00+00:00;0.0;0.0;0.0;0.0;0.15402532790592494;0.23333333333333334;0.0;0.0;0.447763975127468;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785647717946999;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 10:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3955248446959301;0.8833333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30535414730761495;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 11:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 12:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 13:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 14:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 15:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0759457818267495;0.8;1.0;4.0;0.0;0.0;0.0;0.0
2019-11-13 16:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3449322272834368;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 17:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3449322272834368;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 18:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3449322272834368;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4258952053064216;0.31666666666666665;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5436564343092372;0.3333333333333333;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01830320707411979;0.06666666666666667;1.0;21.0;0.0;0.0;0.0;0.0
2019-11-13 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6309693029277115;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6309693029277115;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6309693029277115;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6309693029277115;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6309693029277115;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6309693029277115;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6309693029277115;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6309693029277115;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 05:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3863239074885547;0.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 06:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 07:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 08:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 09:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 10:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 11:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2745481061117968;1.0;0.0;0.0;0.0;0.0;0.0;0.0
